-90.0,12.950292122306497,0.322886287717
90.0,13.356376232424028,0.164593418277
-75.0,12.259405454788112,0.105165711053
75.0,13.949246329181953,0.0842342657202
-60.0,12.698405879425303,0.0642118670361
60.0,13.390144350196653,0.0549973151214
-45.0,13.140253703603818,0.0467536811021
45.0,14.541925832957284,0.0430388133027
-30.0,14.269068054439389,0.0378867689207
30.0,15.19080168613789,0.0352284849965
-15.0,11.846684892784944,0.0283260576643
15.0,15.78583894790907,0.0298710670761
0.0,5.3763820461175085,0.0162907019115
0.0,5.579929197941334,0.0154039377158
30.0,23.13442249415737,0.0289160050194
-30.0,13.210052918786019,0.0204827447711
